entity_id,entity_table,sid,molecule,pmid,pmcid,doi,title,v1_claimed_evidence_type,v1_grade,v1_claimed_location,v2_proposed_decision,v2_evidence_type,v2_domain_match,v2_in_scope,v2_grade,v2_confidence,v2_passage_kind,v2_grounding_verified,v2_grounding_quote,v2_reason,extractor_model,human_decision,human_curator_id,human_evidence_grade,human_note
39,offtarget_evidence,38,HEK293-derived; CD34,28988714,PMC5763015,10.1016/j.ymthe.2017.09.015,Genome-wide Mapping of Off-Target Events in Single-Stranded Oligodeoxynucleotide-Mediated Gene Repair Experiments.,off-target evidence,B,Abstract; paragraph 1,reject,NA,False,False,NA,0.87,pmc_full_text,False,NONE,Single-stranded oligodeoxynucleotide-mediated gene repair/genome-editing donor mapping is outside therapeutic oligonucleotide off-target scope under the v2 gates.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 28988714; Single-stranded oligodeoxynucleotide-mediated gene repair/genome-editing donor mapping is outside therapeutic oligonucleotide off-target scope under the v2 gates.
40,offtarget_evidence,39,SPC2996; PC3; CaCo2,19854938,PMC2800216,10.1093/nar/gkp841,"Efficient gene silencing by delivery of locked nucleic acid antisense oligonucleotides, unassisted by transfection reagents.",off-target evidence,A,RESULTS AND DISCUSSION > Gene silencing by gymnotic delivery is a general phenomenon; paragraph 15,accept,experimentally measured off-target protein panel after LNA ASO delivery,True,True,A,0.88,pmc_full_text,True,"As seen in these western blots, no changes in the expression of Bcl-xL, tubulin, Mcl-1, PKC-α or survivin proteins were observed.",Full-text study of named LNA antisense oligonucleotide SPC2996 directly measured off-target protein changes after gymnotic delivery; accepted as observed off-target safety evidence despite negative result.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,Grade adjusted A->B: PMID 19854938; pmc_full_text evidence was direct but less than full primary-detail confidence for off-target evidence.
41,offtarget_evidence,40,unspecified siRNA,40877521,,10.1007/978-1-0716-4742-4_24,siRMSD: A Structural Parameter to Reduce Sequence-Dependent Off-Target Effects for siRNA Design with Chemical Modifications.,seed-mediated off-target effect,B,PubMed abstract,reject,NA,False,True,NA,0.86,pubmed_abstract,False,NONE,Abstract presents a structural/predictive siRNA design parameter; observed assay details are insufficient and v2 rejects computational/design-only specificity screens when unclear.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40877521; Abstract presents a structural/predictive siRNA design parameter; observed assay details are insufficient and v2 rejects computational/design-only specificity screens when unclear.
42,offtarget_evidence,41,TNRC6; GW182; AGO2,40134378,,10.1089/nat.2024.0090,Mechanistic Insights into Hybridization-Based Off-Target Activity of GalNAc-siRNA Conjugates.,seed-mediated off-target effect,B,PubMed abstract,accept,seed-mediated GalNAc-siRNA off-target activity and hepatotoxicity,True,True,B,0.95,pubmed_abstract,True,"We demonstrate that knocking down AGO2, but not AGO1 or AGO4, is protective against GalNAc-siRNA-driven off-target activity and hepatotoxicity.",Abstract-only but primary therapeutic GalNAc-siRNA study reports in vitro/in vivo observed seed-based off-target activity and hepatotoxicity with RISC component knockdown.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
43,offtarget_evidence,42,AGO2,40877522,,10.1007/978-1-0716-4742-4_25,Chemical Strategies to Enhance Antisense Strand Selection and Minimize Off-Target Effect-Mediated by siRNAs.,off-target evidence,B,PubMed abstract,reject,NA,False,True,NA,0.96,pubmed_abstract,False,NONE,Methods/chapter-style strategy to reduce siRNA off-target risk by blocking strand phosphorylation; no primary observed off-target result.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 40877522; Methods/chapter-style strategy to reduce siRNA off-target risk by blocking strand phosphorylation; no primary observed off-target result.
44,offtarget_evidence,43,unspecified antisense oligonucleotide,37310350,,10.1039/d3ob00574g,Alteration of target cleavage patterns and off-target reduction of antisense oligonucleotides incorporating 2-N-carbamoyl- or (2-pyridyl)guanine.,transcriptome-level off-target effect,B,PubMed abstract,accept,ASO off-target transcriptome analysis by DNA microarray,True,True,B,0.93,pubmed_abstract,True,"We conducted ultraviolet (UV) melting experiments, RNase H cleavage assays, in vitro knockdown assays, and off-target transcriptome analyses using DNA microarrays.",Abstract-only primary ASO study directly reports off-target transcriptome analyses using DNA microarrays and hybridization/mismatch selectivity context.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
45,offtarget_evidence,44,Ago2-binding; TLR7; TLR9-associated,37797162,,10.1089/nat.2023.0003,Development of Long Asymmetric siRNA Structure for Target Gene Silencing and Immune Stimulation in Mammalian Cells.,hybridization/mismatch off-target effect,B,PubMed abstract,reject,NA,False,True,NA,0.92,pubmed_abstract,False,NONE,"Current study measures lasiRNA gene-silencing efficiency, Ago2 binding, and immune stimulation; off-target reduction is prior asiRNA background and mismatch refers target overhang design.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 37797162; Current study measures lasiRNA gene-silencing efficiency, Ago2 binding, and immune stimulation; off-target reduction is prior asiRNA background and mismatch refers target overhang design."
46,offtarget_evidence,45,unspecified siRNA,36223135,,10.1021/acs.jmedchem.2c00873,Small Interfering RNAs Containing Dioxane- and Morpholino-Derived Nucleotide Analogues Show Improved Off-Target Profiles and Chirality-Dependent In Vivo Knock-Down.,seed-mediated off-target effect,B,PubMed abstract,accept,seed-region siRNA off-target profile in vitro,True,True,B,0.84,pubmed_abstract,True,All siRNAs containing these novel nucleotide structures showed improved off-target profiles in vitro compared to their parent sequence with the common 2'-OMe-modified adenosine at the same position.,Abstract-only primary siRNA modification study reports measured in vitro off-target profiles for seed-region nucleotide analogues.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject after curator re-read: PMID 36223135; previous accept was too weak/generic for seed-mediated off-target effect in unspecified siRNA. Basis checked: Abstract-only primary siRNA modification study reports measured in vitro off-target profiles for seed-region nucleotide analogues.
47,offtarget_evidence,46,unspecified antisense oligonucleotide,33314011,,10.1007/s40291-020-00504-4,Using RNA-seq to Assess Off-Target Effects of Antisense Oligonucleotides in Human Cell Lines.,transcriptome-level off-target effect,B,PubMed abstract,accept,ASO RNA-seq transcriptome-wide mismatch off-target profile,True,True,B,0.96,pubmed_abstract,True,METHODS: We extend recent studies by investigating the off-target profile of two 17-mer antisense oligonucleotides in two distinct human cell lines by a whole-transcriptome study using RNA sequencing.,Abstract-only ASO study explicitly uses whole-transcriptome RNA sequencing to measure mismatch-defined potential off-target expression effects.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
48,offtarget_evidence,47,unspecified siRNA,32006400,,10.1007/978-1-0716-0290-4_9,Exploring 5'-Biotinylation of the Sense Strand to Improve siRNA Specificity and Potency.,off-target evidence,B,PubMed abstract,reject,NA,False,True,NA,0.96,pubmed_abstract,False,NONE,Chapter/protocol-style strand-selection strategy; no primary observed off-target assay result in passage.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 32006400; Chapter/protocol-style strand-selection strategy; no primary observed off-target assay result in passage.
49,offtarget_evidence,48,siF12; siF12-A; siF12-AC9,31063435,,10.1089/nat.2018.0767,"Use of ""C9/11 Mismatch"" Control siRNA Reveals Sequence-Related Off-Target Effect on Coagulation of an siRNA Targeting Mouse Coagulation Factor XII.",hybridization/mismatch off-target effect,B,PubMed abstract,accept,experimentally observed mismatch-control siRNA off-target coagulation effect,True,True,B,0.91,pubmed_abstract,True,As this change in coagulation was unrelated to FXII we conclude that it was off-target.,Abstract-only in vivo siRNA study administered mismatch controls and observed an unintended prothrombotic coagulation change unrelated to the intended target.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
50,offtarget_evidence,49,Malat1-targeting,30095329,,10.1089/nat.2018.0724,Role of Computationally Evaluated Target Specificity in the Hepatotoxicity of Gapmer Antisense Oligonucleotides.,transcriptome-level off-target effect,B,PubMed abstract,accept,gapmer ASO transcriptome off-target RNA cleavage,True,True,B,0.90,pubmed_abstract,True,"Transcriptome analysis indicated that nontoxic gapmers do not cleave off-target RNAs, although they have many target-like RNA sequences.",Abstract-only therapeutic gapmer ASO study reports transcriptome analysis of off-target RNA cleavage in hepatotoxicity context.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
51,offtarget_evidence,50,ARL4C; ARL4C-targeting; CP8,41792408,,,Development of ARL4C antisense oligonucleotide with reduced off-target effects and enhanced efficacy as an anti-cancer drug.,transcriptome-level off-target effect,B,PubMed abstract,accept,transcriptome-level off-target effect,True,True,B,0.86,pubmed_abstract,True,"ASO-2025-A/L downregulated 317 genes, which were confirmed by RNA-sequence analysis, the majority was involved in cell adhesion pathways downstream of ARL4C signaling, and only two genes corresponded to off-target genes.",Abstract reports therapeutic ARL4C ASO transcriptome RNA-seq with only two measured off-target-gene correspondences; prediction alone was not used.,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
52,offtarget_evidence,51,GCD2,40185334,,,TGFBI R124H mutant allele silencing in granular corneal dystrophy type 2 using topical siRNA delivery.,off-target evidence,B,PubMed abstract,accept,hybridization/mismatch off-target effect,True,True,B,0.72,pubmed_abstract,True,"We demonstrated that a single 100 nM siRNA treatment, delivered by the sshLNP to the primary human corneal epithelial cells, gave 26.6 % (± 6.6 %, p < 0.001) reduction in TGFBI mRNA and a 15.4 % (±10.5 %, p < 0.05 %) reduction in TGFBi protein after 48 h.","Allele-targeting GCD2 therapeutic siRNA showed measured WT TGFBI silencing in primary human corneal cells, consistent with mismatch/off-allele off-target activity; abstract-only.",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject after curator re-read: PMID 40185334; previous accept was too weak/generic for off-target evidence in GCD2. Basis checked: Allele-targeting GCD2 therapeutic siRNA showed measured WT TGFBI silencing in primary human corneal cells, consistent with mismatch/off-allele off-target activity; abstract-only."
53,offtarget_evidence,52,Ago2,37638886,,,"Shorter Is Better: The α-(l)-Threofuranosyl Nucleic Acid Modification Improves Stability, Potency, Safety, and Ago2 Binding and Mitigates Off-Target Effects of Small Interfering RNAs.",off-target evidence,B,PubMed abstract,accept,experimentally observed off-target toxicity mitigation,True,True,B,0.80,pubmed_abstract,True,"In a rat toxicology study, TNA placed at position 7 of the antisense strand of the siRNA mitigated off-target effects, likely due to the decrease in the thermodynamic binding affinity relative to the 2'-O-methyl residue.",Therapeutic GalNAc-siRNA modification was tested in rat toxicology and reported mitigation of off-target effects; abstract-only.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject after curator re-read: PMID 37638886; previous accept was too weak/generic for off-target evidence in Ago2. Basis checked: Therapeutic GalNAc-siRNA modification was tested in rat toxicology and reported mitigation of off-target effects; abstract-only.
54,offtarget_evidence,53,Mo2; Mo3; Argonaute2,37144553,,,Rational optimization of siRNA to ensure strand bias in the interaction with the RNA-induced silencing complex.,off-target evidence,B,PubMed abstract,accept,sense-strand off-target activity,True,True,B,0.82,pubmed_abstract,True,Our data demonstrated that Mo2 is the best RISC inhibitor among the modifications tested and that it effectively mitigates sense strand-based off-target activity of siRNA.,Therapeutic siRNA strand-bias modification was experimentally evaluated in vitro and in mice and reduced sense-strand off-target activity; abstract-only.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject after curator re-read: PMID 37144553; previous accept was too weak/generic for off-target evidence in Mo2; Mo3; Argonaute2. Basis checked: Therapeutic siRNA strand-bias modification was experimentally evaluated in vitro and in mice and reduced sense-strand off-target activity; abstract-only.
55,offtarget_evidence,54,PDCD4,34672619,,,Circular Antisense Oligonucleotides for Specific RNase-H-Mediated microRNA Inhibition with Reduced Off-Target Effects and Nonspecific Immunostimulation.,off-target evidence,B,PubMed abstract,accept,experimentally observed reduced off-target effects,True,True,B,0.74,pubmed_abstract,True,"Binding and enzymatic assays indicated that small circular AMOs could selectively bind to and further digest the target mature miR 21, which suggested that the topological properties of circular c-ODNs significantly decreased their off-target effects as microRNA inhibitors.",Circular antisense anti-miR oligonucleotides were experimentally assayed and reported reduced off-target effects as microRNA inhibitors; abstract-only and somewhat mechanistic.,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject after curator re-read: PMID 34672619; previous accept was too weak/generic for off-target evidence in PDCD4. Basis checked: Circular antisense anti-miR oligonucleotides were experimentally assayed and reported reduced off-target effects as microRNA inhibitors; abstract-only and somewhat mechanistic.
