pmid,source_type,reuse_category,license_status,priority,query_label,score,title,journal,publication_year
37075800,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Epithelial CST1 Promotes Airway Eosinophilic Inflammation in Asthma via the AKT Signaling Pathway.,Allergy Asthma Immunol Res,2023
37075612,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,PEC thrombin aptasensor based on Ag-Ag(2)S decorated hematite photoanode with signal-down effect of precipitation catalyzed by G-quadruplexes/hemin.,Biosens Bioelectron,2023
37066790,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,SOX17 Enhancer Variants Disrupt Transcription Factor Binding And Enhancer Inactivity Drives Pulmonary Hypertension.,Circulation,2023
37066195,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026,0,The Functional RNA Identification (FRID) Pipeline: Identification of Potential Pseudoknot-Containing RNA Elements as Therapeutic Targets for SARS-CoV-2.,bioRxiv,2023
37064777,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,In vivo genome editing for hemophilia B therapy by the combination of rebalancing and therapeutic gene knockin using a viral and non-viral vector.,Mol Ther Nucleic Acids,2023
37059808,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026,0,Enhancement of zebrafish sperm production via a large body-sized surrogate with germ cell transplantation.,Commun Biol,2023
37059380,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,DBP induced autophagy and necrotic apoptosis in HepG2 cells via the mitochondrial damage pathway.,Food Chem Toxicol,2023
37058844,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Alpha-thiol deoxynucleotide triphosphates (S-dNTPs) as radioprotective agents: A novel approach.,Biochem Biophys Res Commun,2023
37050317,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Synthesis of Novel 2,9-Disubstituted-6-morpholino Purine Derivatives Assisted by Virtual Screening and Modelling of Class I PI3K Isoforms.",Polymers (Basel),2023
37042966,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Histidine-rich glycoprotein attenuates catheter thrombosis.,Blood Adv,2023
37041291,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026,0,Long non-coding RNA HIF1A-As2 and MYC form a double-positive feedback loop to promote cell proliferation and metastasis in KRAS-driven non-small cell lung cancer.,Cell Death Differ,2023
37040811,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Oligochitosan-based nanovesicles for nonalcoholic fatty liver disease treatment via the FXR/miR-34a/SIRT1 regulatory loop.,Acta Biomater,2023
37036589,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,ASO Author Reflections: Comparison of Perioperative Outcomes and Complications of Laparoscopic and Robotic Nephroureterectomy Approaches in Patients with Upper-Tract Urothelial Carcinoma.,Ann Surg Oncol,2023
37031257,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,RNAi-mediated rheostat for dynamic control of AAV-delivered transgenes.,Nat Commun,2023
37030566,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Discovery of novel PROTACs based on multi-targeted angiogenesis inhibitors.,Bioorg Med Chem Lett,2023
37028619,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Photoreversible DNA nanoswitch-based eluent-free strategy for the direct and effective isolation of highly-active thrombin from whole blood.,Int J Biol Macromol,2023
37028002,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Functional DNA sensors integrated with nucleic acid signal amplification strategies for non-nucleic acid targets detection.,Biosens Bioelectron,2023
37021909,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026,0,The N-Acetylgalactosamine-conjugated small interfering RNA inclisiran can be coadministered safely with atorvastatin in cynomolgus monkeys resulting in additive low-density lipoprotein cholesterol reductions.,Pharmacol Res Perspect,2023
37020682,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,STAT3 silencing by an aptamer-based strategy hampers the crosstalk between NSCLC cells and cancer-associated fibroblasts.,Mol Ther Nucleic Acids,2023
37014628,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Nicotinamide-N-methyltransferase regulates lipid metabolism via SAM and 1-methylnicotinamide in the AML12 hepatocyte cell line.,J Biochem,2023
37013991,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Crystal structures and identification of novel Cd2+-specific DNA aptamer.,Nucleic Acids Res,2023
37009655,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026,0,CircPVT1 promotes ER-positive breast tumorigenesis and drug resistance by targeting ESR1 and MAVS.,EMBO J,2023
37006693,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Electrochemical response of surface-attached redox DNA governed by low activation energy electron transfer kinetics.,Chem Sci,2023
37003182,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Perylene derivative and persulfate as highly efficient electrochemical system for constructing sensitive amperometric aptasensor.,Talanta,2023
37002654,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026,0,"A multi-purpose Japanese phase I study in the global development of vupanorsen: Randomized, placebo-controlled, single-ascending dose study in adults.",Clin Transl Sci,2023
37000227,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,Isolation and physiological properties of methanogenic archaea that degrade tetramethylammonium hydroxide.,Appl Microbiol Biotechnol,2023
36999526,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Plain language summary of the development of tepotinib: a treatment for a subtype of non-small cell lung cancer called MET exon 14 skipping.,Future Oncol,2023
36993640,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Beyond the reference: gene expression variation and transcriptional response to RNAi in C. elegans.,bioRxiv,2023
36993169,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026,0,Self-delivering CRISPR RNAs for AAV Co-delivery and Genome Editing in vivo.,bioRxiv,2023
36992553,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026,0,Genome-wide detection of changes in allelic frequency in Landrace pigs selected for resistance to mycoplasma pneumonia of swine.,Anim Sci J,2023
36979562,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Detection of Alpha Fetoprotein Based on AIEgen Nanosphere Labeled Aptamer Combined with Sandwich Structure of Magnetic Gold Nanocomposites.,Biosensors (Basel),2023
36964708,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Expressions and functions of RR-1 cuticular protein genes in the integument of Mythimna separata.,J Econ Entomol,2023
36963943,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Functional characterization of cytochrome P450s associated with pyrethroid resistance in the olive fruit fly Bactrocera oleae.,Pestic Biochem Physiol,2023
36963929,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,"SfDicer1 participates in the regulation of molting development and reproduction in the white-backed planthopper, Sogatella furcifera.",Pestic Biochem Physiol,2023
36963652,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026,0,Duchenne muscular dystrophy: Current treatment and emerging exon skipping and gene therapy approach.,Eur J Pharmacol,2023
36963459,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Milk/colostrum exosomes: A nanoplatform advancing delivery of cancer therapeutics.,Cancer Lett,2023
36959354,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026,0,An electrochemical aptasensor for detection of streptomycin based on signal amplification assisted by functionalized gold nanoparticles and hybridization chain reaction.,Mikrochim Acta,2023
36948709,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Protein labeling and crosslinking by covalent aptamers.,Methods Enzymol,2023
36948344,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Biomedical applications of aptamer-modified chitosan nanomaterials: An updated review.,Int J Biol Macromol,2023
36945453,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,From GWAS to signal validation: An approach for estimating genetic effects while preserving genomic context.,bioRxiv,2023
36941391,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026,0,Hydrogels for RNA delivery.,Nat Mater,2023
36938058,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Integrative transcriptomic and proteomic analyses reveal a positive role of BES1 in salt tolerance in Arabidopsis.,Front Plant Sci,2023
36933490,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,Honokiol reduces fungal burden and ameliorate inflammation lesions of Aspergillus fumigatus keratitis via Dectin-2 down-regulation.,Int Immunopharmacol,2023
36933442,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,A fluorescence biosensor based on DNA aptamers-COF for highly selective detection of ATP and thrombin.,Spectrochim Acta A Mol Biomol Spectrosc,2023
36923470,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Molecular effects of site-specific phosphate-methylated primer on the structure and motions of Taq DNA polymerase.,Comput Struct Biotechnol J,2023
36913879,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,"Oxazolo[5,4-f]quinoxaline-type selective inhibitors of glycogen synthase kinase-3α (GSK-3α): Development and impact on temozolomide treatment of glioblastoma cells.",Bioorg Chem,2023
36913671,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026,0,Engineered Toll-like Receptor Nanoagonist Binding to Extracellular Matrix Elicits Safe and Robust Antitumor Immunity.,ACS Nano,2023
36913497,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Pharmacology and Clinical Development of Factor XI Inhibitors.,Circulation,2023
36913398,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Antibody conjugates for targeted delivery of Toll-like receptor 9 agonist to the tumor tissue.,PLoS One,2023
36912710,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026,0,"Structural and functional insights into the ATP-binding cassette transporter family in the corn planthopper, Peregrinus maidis.",Insect Mol Biol,2023
36910716,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026,0,Inhalation of an RNA aptamer that selectively binds extracellular histones protects from acute lung injury.,Mol Ther Nucleic Acids,2023
36893927,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,Diflovidazin damages the hematopoietic stem cells to zebrafish embryos via the TLR4/ NF-κB/ p53 pathway.,Fish Shellfish Immunol,2023
36892756,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026,0,The Origin of Left-Handed Poly[d(G-C)].,Methods Mol Biol,2023
