source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_42049637,42049637,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=8; Clotrimazole-Mediated Autophagy to Protect Against Cisplatin-Induced Ototoxicity via the AMPK/mTOR/TFEB Pathway in Mice.
pubmed_discovery_42044856,42044856,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_transcriptome_2023_2026; score=8; Cold-induced Cpt1 repression uncouples lipid mobilization from oxidation and drives lipotoxicity during honeybee metamorphosis.
pubmed_discovery_42031540,42031540,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=8; Prosopis africana Pod Methanolic Extract Attenuates Multi-Metal Oxidative Injury in Thyroid and Thymus: Evidence for Nrf2/NF-κB Modulation and Implications for Environmental Toxicity.
pubmed_discovery_41979221,41979221,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=8; G-quadruplexes as therapeutic platforms for anticancer drug delivery: from intrinsic cytotoxicity to drug delivery and nanotechnology.
pubmed_discovery_41948821,41948821,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=8; EV-Mediated Intracardiac Crosstalk Mitigates Doxorubicin-Induced Cardiotoxicity.
pubmed_discovery_40967408,40967408,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=8; Safety and efficacy of KRAS antisense oligonucleotides and RIG-I agonists delivered by extracellular vesicles for pancreatic cancer peritoneal metastasis treatment.
pubmed_discovery_40828490,40828490,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=8; Correction: A phase 3 study of the efficacy and safety of avatrombopag in Japanese adults with chronic immune thrombocytopenia.
pubmed_discovery_40392465,40392465,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=8; A phase 3 study of the efficacy and safety of avatrombopag in Japanese adults with chronic immune thrombocytopenia.
pubmed_discovery_40119340,40119340,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_toxicity_safety_2024_2026; score=8; Safety and efficacy of antisense oligonucleotides on triglyceride, apolipoprotein C-III, and other lipid parameters levels in hypertriglyceridemia; a network meta-analysis of randomized controlled trials."
pubmed_discovery_40101742,40101742,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=8; Cellular immune changes during severe antisense oligonucleotide-associated thrombocytopenia in a nonhuman primate model.
pubmed_discovery_39569667,39569667,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"chemical_modification_oligo_safety_2023_2026; score=8; Synthesis of LNA gapmers that replace a phosphorothioate linkage with a sulfonamide in the gap region, and their ability to form duplexes with complementary RNA targets."
pubmed_discovery_39500647,39500647,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_toxicity_safety_2024_2026; score=8; A phase I study assessing the safety and tolerability of SPL84, an inhaled antisense oligonucleotide for treatment of cystic fibrosis patients with the 3849 +10kb C->T."
pubmed_discovery_39164364,39164364,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=8; Molsidomine provides neuroprotection against vincristine-induced peripheral neurotoxicity through soluble guanylyl cyclase activation.
pubmed_discovery_39119918,39119918,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"chemical_modification_oligo_safety_2023_2026; score=8; Efficacy, biodistribution and safety comparison of chemically modified antisense oligonucleotides in the retina."
pubmed_discovery_38042877,38042877,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=8; Dynamic and static control of the off-target interactions of antisense oligonucleotides using toehold chemistry.
pubmed_discovery_37638886,37638886,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"chemical_modification_oligo_safety_2023_2026; score=8; Shorter Is Better: The α-(l)-Threofuranosyl Nucleic Acid Modification Improves Stability, Potency, Safety, and Ago2 Binding and Mitigates Off-Target Effects of Small Interfering RNAs."
pubmed_discovery_37185731,37185731,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=8; Inhibitory Effect of Phosphorothioate Oligonucleotide Complementary to G6PD mRNA on Murine Melanoma.
pubmed_discovery_37021418,37021418,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=8; MiR-142-3p is a Critical Modulator of TNF-mediated Neuronal Toxicity in Multiple Sclerosis.
pubmed_discovery_36454263,36454263,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=8; Integrated Assessment of Phase 2 Data on GalNAc(3)-Conjugated 2'-O-Methoxyethyl-Modified Antisense Oligonucleotides.
pubmed_discovery_42042810,42042810,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=7; CTLA-4 Antisense Oligonucleotide Contributes to Enhanced Immunogenicity of an Adjuvanted Recombinant Sporothrix spp. Enolase Antigen.
pubmed_discovery_41551726,41551726,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=7; A therapeutic antisense oligonucleotide encompassing 2'-O-methoxyethyl modification triggers unique perturbation of the transcriptome.
pubmed_discovery_41359415,41359415,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_offtarget_transcriptome_2023_2026; score=7; Letter: Correspondence on Damle, S.S., et al. (2025) A Workflow for Transcriptome-Wide Assessment of Antisense Oligonucleotide Selectivity. Nucleic Acid Therapeutics."
pubmed_discovery_41204722,41204722,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_immune_complement_safety_2023_2026; score=7; Immunogenicity Risk Assessment for Nucleic Acid Therapeutics: A Comprehensive Evaluation for ASO, siRNA, and Nonvaccine mRNA/LNP Therapies by the IQ Consortium."
pubmed_discovery_41021289,41021289,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=7; A Workflow for Transcriptome-Wide Assessment of Antisense Oligonucleotide Selectivity.
pubmed_discovery_40034209,40034209,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=7; SNA-modified antisense oligonucleotides: A new pathway for renal targeting?
pubmed_discovery_39772540,39772540,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=7; The Influence of Length and Sequence of Complementary Oligonucleotides on the Spectral and Time-Resolved Fluorescence Properties of an H-Type Excitonic Dimer-Bearing Antisense Oligonucleotide.
pubmed_discovery_36631935,36631935,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=7; Correlations between preclinical BJAB assay ranking of antisense drugs and clinical trial adverse events.
pubmed_discovery_42052104,42052104,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_seed_transcriptome_2023_2026; score=6; Safety and Pharmacokinetics of SRN001, a Novel siRNA Drug Targeting Amphiregulin via the SAMiRNA Platform."
pubmed_discovery_42030965,42030965,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_immune_complement_safety_2023_2026; score=6; Efficacy and safety of cemdisiran siRNA in myasthenia gravis (NIMBLE): a double-blind, randomised, placebo-controlled, phase 3 trial."
pubmed_discovery_41984094,41984094,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=6; Imaging and safety profiling of inhaled siRNA RyR2 in human respiratory models.
pubmed_discovery_41970250,41970250,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_sirna_safety_2024_2026; score=6; Dual targeted gene delivery strategy mediated by GalNAc-modified lipid nanoparticles enhances liver regeneration through specific knockdown of MKK4.
pubmed_discovery_41669684,41669684,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=6; Efficacy and safety of small interfering RNA (siRNA) therapies for hypertriglyceridemia and mixed dyslipidemia: an updated systematic review and meta-analysis.
pubmed_discovery_41646886,41646886,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=6; 2'-Ribose-modified nucleotides: A strategy for reducing off-target effects of oligonucleotide drugs.
pubmed_discovery_41616799,41616799,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"sirna_clinical_safety_2023_2026; score=6; Efficacy and safety of inclisiran in adolescents with heterozygous familial hypercholesterolaemia (ORION-16): a two-part, randomised, multicentre clinical trial."
pubmed_discovery_41565351,41565351,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=6; An Industry Perspective on Key Considerations for the ICH S13 Guidance: Nonclinical Safety Evaluations of Oligonucleotide-Based Therapeutics.
pubmed_discovery_41467115,41467115,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=6; An siRMSD parameter of structural distortion induced by chemical modification is predictive of the off-target effect of siRNA.
pubmed_discovery_41451936,41451936,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=6; Synthesis of 4'-C-α-Aminoethoxy-2'-O-Methyl-5-Methyl- and 5-Propynyl-Uridine Phosphoramidites for Structurally Optimized Antisense Oligonucleotides.
pubmed_discovery_41303530,41303530,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=6; Structural Characterization of DDX23 5' UTR Regulatory Elements and Their Targeting by LNA-Modified Antisense Oligonucleotides.
pubmed_discovery_40654713,40654713,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_toxicity_safety_2024_2026; score=6; Anti-Sense Oligonucleotide as a Therapeutic for Synucleinopathies: Pharmacokinetic, Safety and Efficacy Evaluation."
pubmed_discovery_39580013,39580013,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=6; Carcinogenicity assessment of inotersen in Tg.rasH2 mice and Sprague-Dawley rats: Implications for 2'-MOE antisense oligonucleotides.
pubmed_discovery_39476283,39476283,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=6; Antisense Oligonucleotides in Dyslipidemia Management: A Review of Clinical Trials.
pubmed_discovery_38570436,38570436,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=6; Cross-Reactive Polyclonal Antibodies Raised Against GalNAc-Conjugated siRNA Recognize Mostly the GalNAc Moiety.
pubmed_discovery_37920238,37920238,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_therapeutics_safety_2023_2026; score=6; Awake intracerebroventricular delivery and safety assessment of oligonucleotides in a large animal model.
pubmed_discovery_37824025,37824025,literature_discovery,derived_annotations_only,abstract_metadata_only,core,chemical_modification_oligo_safety_2023_2026; score=6; Plasma Pharmacokinetics of N-Acetylgalactosamine-Conjugated Small-Interfering Ribonucleic Acids (GalNAc-Conjugated siRNAs).
pubmed_discovery_37497888,37497888,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"chemical_modification_oligo_safety_2023_2026; score=6; SLN124, a GalNAc conjugated 19-mer siRNA targeting tmprss6, reduces plasma iron and increases hepcidin levels of healthy volunteers."
